student_id,test_id,objective,total_time_in_second,createdAt,pass_test,answers.0.question_id,answers.0.question,answers.0.answer,answers.1.question_id,answers.1.question,answers.1.answer,answers.2.question_id,answers.2.question,answers.2.answer,answers.3.question_id,answers.3.question,answers.3.answer,answers.4.question_id,answers.4.question,answers.4.answer
599dfb4bddb1e3fb7718c8ed,m3_n_1_1,58e0b9f9c14ef5d10bc1bf5d,0,2017-08-29T13:42:15.140Z,1,m3_n_1_1_q01,0,2,m3_n_1_1_q02,1,3,m3_n_1_1_q03,2,2,m3_n_1_1_q04,3,1,m3_n_1_1_q05,4,0
599dfb4bddb1e3fb7718c8bf,m3_n_1_1,58e0b9f9c14ef5d10bc1bf5d,0,2017-08-29T13:42:42.041Z,1,m3_n_1_1_q01,0,2,m3_n_1_1_q02,1,3,m3_n_1_1_q03,2,1,m3_n_1_1_q04,3,1,m3_n_1_1_q05,4,0
599dfb4bddb1e3fb7718c8cb,m3_n_1_1,58e0b9f9c14ef5d10bc1bf5d,0,2017-08-29T13:43:01.739Z,1,m3_n_1_1_q01,0,2,m3_n_1_1_q02,1,3,m3_n_1_1_q03,2,2,m3_n_1_1_q04,3,1,m3_n_1_1_q05,4,0
599dfb4bddb1e3fb7718c8c5,m3_n_1_1,58e0b9f9c14ef5d10bc1bf5d,0,2017-08-29T13:43:28.261Z,1,m3_n_1_1_q01,0,2,m3_n_1_1_q02,1,3,m3_n_1_1_q03,2,2,m3_n_1_1_q04,3,1,m3_n_1_1_q05,4,0
599dfb4bddb1e3fb7718c8a0,m3_n_1_1,58e0b9f9c14ef5d10bc1bf5d,0,2017-08-29T13:44:31.259Z,1,m3_n_1_1_q01,0,2,m3_n_1_1_q03,2,2,m3_n_1_1_q04,3,0,m3_n_1_1_q05,4,0,m3_n_1_1_q02,1,3
599dfb4bddb1e3fb7718c8d9,m3_n_1_1,58e0b9f9c14ef5d10bc1bf5d,0,2017-08-29T13:46:14.279Z,1,m3_n_1_1_q01,0,2,m3_n_1_1_q02,1,3,m3_n_1_1_q03,2,2,m3_n_1_1_q04,3,1,m3_n_1_1_q05,4,0
599dfb4bddb1e3fb7718c8d8,m3_n_1_1,58e0b9f9c14ef5d10bc1bf5d,0,2017-08-29T13:46:44.940Z,1,m3_n_1_1_q01,0,2,m3_n_1_1_q02,1,0,m3_n_1_1_q03,2,2,m3_n_1_1_q04,3,1,m3_n_1_1_q05,4,0
599dfb4bddb1e3fb7718c8e2,m3_n_1_1,58e0b9f9c14ef5d10bc1bf5d,0,2017-08-29T13:47:03.763Z,1,m3_n_1_1_q01,0,2,m3_n_1_1_q02,1,0,m3_n_1_1_q03,2,2,m3_n_1_1_q04,3,1,m3_n_1_1_q05,4,0
599dfb4bddb1e3fb7718c8be,m3_n_1_1,58e0b9f9c14ef5d10bc1bf5d,0,2017-08-29T13:48:06.876Z,1,m3_n_1_1_q01,0,2,m3_n_1_1_q02,1,2,m3_n_1_1_q03,2,2,m3_n_1_1_q04,3,1,m3_n_1_1_q05,4,0
599dfb4bddb1e3fb7718c8c4,m3_n_1_1,58e0b9f9c14ef5d10bc1bf5d,0,2017-08-29T13:48:31.339Z,1,m3_n_1_1_q01,0,2,m3_n_1_1_q02,1,3,m3_n_1_1_q03,2,2,m3_n_1_1_q04,3,1,m3_n_1_1_q05,4,0
599dfb4bddb1e3fb7718c8ee,m3_n_1_1,58e0b9f9c14ef5d10bc1bf5d,0,2017-08-29T13:49:09.642Z,1,m3_n_1_1_q01,0,2,m3_n_1_1_q02,1,0,m3_n_1_1_q03,2,2,m3_n_1_1_q04,3,1,m3_n_1_1_q05,4,0
599dfb4bddb1e3fb7718c8ef,m3_n_1_1,58e0b9f9c14ef5d10bc1bf5d,0,2017-08-29T13:49:38.565Z,1,m3_n_1_1_q01,0,2,m3_n_1_1_q02,1,1,m3_n_1_1_q03,2,2,m3_n_1_1_q04,3,1,m3_n_1_1_q05,4,0
599dfb4bddb1e3fb7718c8c2,m3_n_1_1,58e0b9f9c14ef5d10bc1bf5d,0,2017-08-29T13:50:06.540Z,1,m3_n_1_1_q01,0,2,m3_n_1_1_q02,1,3,m3_n_1_1_q03,2,2,m3_n_1_1_q04,3,3,m3_n_1_1_q05,4,0
599dfb4bddb1e3fb7718c8c1,m3_n_1_1,58e0b9f9c14ef5d10bc1bf5d,0,2017-08-29T13:50:36.862Z,1,m3_n_1_1_q01,0,2,m3_n_1_1_q02,1,2,m3_n_1_1_q03,2,2,m3_n_1_1_q04,3,1,m3_n_1_1_q05,4,0
599dfb4bddb1e3fb7718c8cc,m3_n_1_1,58e0b9f9c14ef5d10bc1bf5d,0,2017-08-29T13:51:25.362Z,1,m3_n_1_1_q01,0,2,m3_n_1_1_q02,1,2,m3_n_1_1_q03,2,2,m3_n_1_1_q04,3,1,m3_n_1_1_q05,4,0
599dfb4bddb1e3fb7718c865,m3_n_1_1,58e0b9f9c14ef5d10bc1bf5d,0,2017-08-29T13:51:53.273Z,1,m3_n_1_1_q01,0,2,m3_n_1_1_q02,1,3,m3_n_1_1_q03,2,2,m3_n_1_1_q04,3,3,m3_n_1_1_q05,4,0
599dfb4bddb1e3fb7718c8e3,m3_n_1_1,58e0b9f9c14ef5d10bc1bf5d,0,2017-08-29T13:52:20.038Z,1,m3_n_1_1_q01,0,2,m3_n_1_1_q02,1,3,m3_n_1_1_q03,2,2,m3_n_1_1_q04,3,1,m3_n_1_1_q05,4,0
599dfb4bddb1e3fb7718c864,m3_n_1_1,58e0b9f9c14ef5d10bc1bf5d,0,2017-08-29T13:53:00.663Z,1,m3_n_1_1_q01,0,2,m3_n_1_1_q02,1,3,m3_n_1_1_q03,2,2,m3_n_1_1_q04,3,0,m3_n_1_1_q05,4,0
599dfb4bddb1e3fb7718c8cd,m3_n_1_1,58e0b9f9c14ef5d10bc1bf5d,0,2017-08-29T13:53:25.469Z,1,m3_n_1_1_q01,0,2,m3_n_1_1_q02,1,3,m3_n_1_1_q03,2,2,m3_n_1_1_q04,3,1,m3_n_1_1_q05,4,0
599dfb4bddb1e3fb7718c8bd,m3_n_1_1,58e0b9f9c14ef5d10bc1bf5d,0,2017-08-29T13:53:58.062Z,1,m3_n_1_1_q01,0,2,m3_n_1_1_q02,1,0,m3_n_1_1_q03,2,2,m3_n_1_1_q04,3,1,m3_n_1_1_q05,4,0
599dfb4bddb1e3fb7718c8e4,m3_n_1_1,58e0b9f9c14ef5d10bc1bf5d,0,2017-08-29T13:54:20.571Z,0,m3_n_1_1_q01,0,2,m3_n_1_1_q02,1,2,m3_n_1_1_q03,2,2,m3_n_1_1_q04,3,0,m3_n_1_1_q05,4,0
599dfb4bddb1e3fb7718c8c6,m3_n_1_1,58e0b9f9c14ef5d10bc1bf5d,0,2017-08-29T13:54:56.241Z,1,m3_n_1_1_q01,0,2,m3_n_1_1_q02,1,3,m3_n_1_1_q03,2,2,m3_n_1_1_q04,3,1,m3_n_1_1_q05,4,0
599dfb4bddb1e3fb7718c845,m3_n_1_1,58e0b9f9c14ef5d10bc1bf5d,0,2017-08-29T13:55:22.440Z,1,m3_n_1_1_q01,0,2,m3_n_1_1_q02,1,3,m3_n_1_1_q03,2,2,m3_n_1_1_q04,3,1,m3_n_1_1_q05,4,0
599dfb4bddb1e3fb7718c89f,m3_n_1_1,58e0b9f9c14ef5d10bc1bf5d,0,2017-08-29T13:55:56.159Z,1,m3_n_1_1_q01,0,2,m3_n_1_1_q02,1,0,m3_n_1_1_q03,2,2,m3_n_1_1_q04,3,1,m3_n_1_1_q05,4,0
599dfb4bddb1e3fb7718c846,m3_n_1_1,58e0b9f9c14ef5d10bc1bf5d,0,2017-08-29T13:56:24.444Z,1,m3_n_1_1_q01,0,2,m3_n_1_1_q02,1,3,m3_n_1_1_q03,2,2,m3_n_1_1_q04,3,1,m3_n_1_1_q05,4,0
599dfb4bddb1e3fb7718c8d7,m3_n_1_1,58e0b9f9c14ef5d10bc1bf5d,0,2017-08-29T13:56:53.240Z,1,m3_n_1_1_q01,0,2,m3_n_1_1_q02,1,3,m3_n_1_1_q03,2,2,m3_n_1_1_q04,3,1,m3_n_1_1_q05,4,0
599dfb4bddb1e3fb7718c8c3,m3_n_1_1,58e0b9f9c14ef5d10bc1bf5d,0,2017-08-29T13:57:25.240Z,1,m3_n_1_1_q01,0,3,m3_n_1_1_q02,1,3,m3_n_1_1_q03,2,2,m3_n_1_1_q04,3,1,m3_n_1_1_q05,4,0
599dfb4bddb1e3fb7718c8ed,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,0,2017-08-29T14:00:00.967Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,3
599dfb4bddb1e3fb7718c8bf,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,0,2017-08-29T14:00:27.681Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,3
599dfb4bddb1e3fb7718c8cb,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,0,2017-08-29T14:00:48.545Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,3
599dfb4bddb1e3fb7718c8c5,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,0,2017-08-29T14:01:13.452Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,3
599dfb4bddb1e3fb7718c8a0,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,0,2017-08-29T14:02:12.978Z,0,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,0,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,0,m3_n_1_2_q05,4,3
599dfb4bddb1e3fb7718c8d9,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,0,2017-08-29T14:02:47.355Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,3
599dfb4bddb1e3fb7718c8d8,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,0,2017-08-29T14:03:12.043Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,2
599dfb4bddb1e3fb7718c8e2,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,0,2017-08-29T14:03:37.541Z,0,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,0,m3_n_1_2_q03,2,2,m3_n_1_2_q04,3,0,m3_n_1_2_q05,4,1
599dfb4bddb1e3fb7718c8be,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,0,2017-08-29T14:04:20.149Z,0,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,3,m3_n_1_2_q05,4,1
599dfb4bddb1e3fb7718c8c4,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,0,2017-08-29T14:04:48.174Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,3
599dfb4bddb1e3fb7718c8ee,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,0,2017-08-29T14:05:11.541Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,1
599dfb4bddb1e3fb7718c8ef,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,0,2017-08-29T14:05:33.562Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,3
599dfb4bddb1e3fb7718c8c2,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,0,2017-08-29T14:05:57.683Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,1
599dfb4bddb1e3fb7718c8c1,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,0,2017-08-29T14:06:52.747Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,2
599dfb4bddb1e3fb7718c8cc,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,0,2017-08-29T14:07:17.770Z,0,m3_n_1_2_q01,0,0,m3_n_1_2_q02,1,3,m3_n_1_2_q03,2,0,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,0
599dfb4bddb1e3fb7718c865,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,0,2017-08-29T14:07:42.345Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,1
599dfb4bddb1e3fb7718c8e3,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,0,2017-08-29T14:08:11.354Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,2
599dfb4bddb1e3fb7718c864,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,0,2017-08-29T14:08:37.441Z,0,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,3,m3_n_1_2_q05,4,1
599dfb4bddb1e3fb7718c8cd,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,0,2017-08-29T14:08:58.581Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,3
599dfb4bddb1e3fb7718c8bd,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,0,2017-08-29T14:09:21.740Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,3
599dfb4bddb1e3fb7718c8e4,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,0,2017-08-29T14:09:46.450Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,3
599dfb4bddb1e3fb7718c8c6,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,0,2017-08-29T14:10:11.053Z,0,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,0,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,2
599dfb4bddb1e3fb7718c845,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,0,2017-08-29T14:10:33.763Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,1
599dfb4bddb1e3fb7718c89f,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,0,2017-08-29T14:11:00.540Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,3
599dfb4bddb1e3fb7718c846,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,0,2017-08-29T14:11:26.239Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,2
599dfb4bddb1e3fb7718c8d7,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,0,2017-08-29T14:11:57.340Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,3
599dfb4bddb1e3fb7718c8c3,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,0,2017-08-29T14:12:20.645Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,3
599c5c47ddb1e3fb7718c2c3,m3_n_1_3,58e0b9f9c14ef5d10bc1bf5f,313,2017-08-29T16:14:14.587Z,0,m3_n_1_3_q01,0,3,m3_n_1_3_q02,1,3,m3_n_1_3_q03,2,3,m3_n_1_3_q05,4,0,m3_n_1_3_q04,3,1
599c5c47ddb1e3fb7718c2d2,m3_n_1_3,58e0b9f9c14ef5d10bc1bf5f,452,2017-08-29T16:16:56.239Z,0,m3_n_1_3_q01,0,3,m3_n_1_3_q02,1,1,m3_n_1_3_q03,2,0,m3_n_1_3_q04,3,2,m3_n_1_3_q05,4,3
599c5c47ddb1e3fb7718c2ef,m3_n_1_3,58e0b9f9c14ef5d10bc1bf5f,75,2017-08-29T16:17:36.480Z,1,m3_n_1_3_q01,0,3,m3_n_1_3_q02,1,0,m3_n_1_3_q03,2,3,m3_n_1_3_q04,3,1,m3_n_1_3_q05,4,3
599c5c47ddb1e3fb7718c2d3,m3_n_1_3,58e0b9f9c14ef5d10bc1bf5f,132,2017-08-29T16:21:35.039Z,1,m3_n_1_3_q01,0,3,m3_n_1_3_q02,1,0,m3_n_1_3_q03,2,3,m3_n_1_3_q04,3,2,m3_n_1_3_q05,4,3
599c5c47ddb1e3fb7718c2b6,m3_n_1_3,58e0b9f9c14ef5d10bc1bf5f,148,2017-08-29T16:23:17.803Z,1,m3_n_1_3_q01,0,3,m3_n_1_3_q02,1,0,m3_n_1_3_q03,2,3,m3_n_1_3_q04,3,2,m3_n_1_3_q05,4,3
599c5c47ddb1e3fb7718c2f0,m3_n_1_3,58e0b9f9c14ef5d10bc1bf5f,162,2017-08-29T16:27:40.838Z,1,m3_n_1_3_q01,0,3,m3_n_1_3_q02,1,2,m3_n_1_3_q03,2,3,m3_n_1_3_q04,3,2,m3_n_1_3_q05,4,3
599c5c47ddb1e3fb7718c2c4,m3_n_1_3,58e0b9f9c14ef5d10bc1bf5f,309,2017-08-29T16:30:28.739Z,1,m3_n_1_3_q01,0,3,m3_n_1_3_q02,1,0,m3_n_1_3_q03,2,3,m3_n_1_3_q04,3,2,m3_n_1_3_q05,4,1
599c5c47ddb1e3fb7718c2e1,m3_n_1_3,58e0b9f9c14ef5d10bc1bf5f,145,2017-08-29T16:35:40.439Z,1,m3_n_1_3_q01,0,3,m3_n_1_3_q02,1,0,m3_n_1_3_q03,2,3,m3_n_1_3_q04,3,2,m3_n_1_3_q05,4,1
599c5c47ddb1e3fb7718c2e2,m3_n_1_3,58e0b9f9c14ef5d10bc1bf5f,307,2017-08-29T16:36:18.283Z,0,m3_n_1_3_q01,0,0,m3_n_1_3_q02,1,0,m3_n_1_3_q03,2,2,m3_n_1_3_q04,3,0,m3_n_1_3_q05,4,0
59892087ddb1e3fb7718adc6,m3_n_1_1,58e0b9f9c14ef5d10bc1bf5d,24,2017-08-28T09:51:24.989Z,0,m3_n_1_1_q01,0,1,m3_n_1_1_q02,1,0,m3_n_1_1_q03,2,0,m3_n_1_1_q04,3,2,m3_n_1_1_q05,4,3
59892087ddb1e3fb7718adc5,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,21,2017-08-28T09:52:16.777Z,0,m3_n_1_2_q01,0,0,m3_n_1_2_q02,1,1,m3_n_1_2_q03,2,3,m3_n_1_2_q04,3,1,m3_n_1_2_q05,4,1
59892087ddb1e3fb7718adc5,m3_n_1_1,58e0b9f9c14ef5d10bc1bf5d,31,2017-08-28T09:53:23.096Z,1,m3_n_1_1_q01,0,0,m3_n_1_1_q02,1,3,m3_n_1_1_q03,2,2,m3_n_1_1_q04,3,1,m3_n_1_1_q05,4,0
599c5c47ddb1e3fb7718c2b5,m3_n_1_3,58e0b9f9c14ef5d10bc1bf5f,111,2017-08-29T17:41:19.639Z,1,m3_n_1_3_q01,0,3,m3_n_1_3_q02,1,0,m3_n_1_3_q04,3,2,m3_n_1_3_q05,4,3,m3_n_1_3_q03,2,3
599c5c47ddb1e3fb7718c2c3,m3_n_1_3,58e0b9f9c14ef5d10bc1bf5f,257,2017-08-29T17:47:44.639Z,0,m3_n_1_3_q01,0,2,m3_n_1_3_q02,1,3,m3_n_1_3_q03,2,3,m3_n_1_3_q04,3,2,m3_n_1_3_q05,4,3
599c5c47ddb1e3fb7718c2e2,m3_n_1_3,58e0b9f9c14ef5d10bc1bf5f,277,2017-08-29T17:48:16.040Z,0,m3_n_1_3_q01,0,3,m3_n_1_3_q02,1,2,m3_n_1_3_q03,2,3,m3_n_1_3_q04,3,1,m3_n_1_3_q05,4,1
59889109ddb1e3fb7718acd5,m3_n_1_4,58e0b9f9c14ef5d10bc1bf60,52,2017-08-29T18:32:36.838Z,1,m3_n_1_4_q01,0,1,m3_n_1_4_q02,1,2,m3_n_1_4_q03,2,1,m3_n_1_4_q04,3,0,m3_n_1_4_q05,4,1
59889109ddb1e3fb7718ac98,m3_n_1_4,58e0b9f9c14ef5d10bc1bf60,32,2017-08-29T18:33:16.839Z,1,m3_n_1_4_q01,0,1,m3_n_1_4_q02,1,2,m3_n_1_4_q03,2,1,m3_n_1_4_q04,3,0,m3_n_1_4_q05,4,1
59889109ddb1e3fb7718acd4,m3_n_1_4,58e0b9f9c14ef5d10bc1bf60,83,2017-08-29T18:33:24.284Z,1,m3_n_1_4_q01,0,1,m3_n_1_4_q02,1,2,m3_n_1_4_q03,2,1,m3_n_1_4_q04,3,0,m3_n_1_4_q05,4,1
59889109ddb1e3fb7718ac97,m3_n_1_4,58e0b9f9c14ef5d10bc1bf60,100,2017-08-29T18:33:25.740Z,1,m3_n_1_4_q01,0,1,m3_n_1_4_q02,1,1,m3_n_1_4_q03,2,1,m3_n_1_4_q04,3,0,m3_n_1_4_q05,4,1
59889108ddb1e3fb7718ac82,m3_n_1_4,58e0b9f9c14ef5d10bc1bf60,42,2017-08-29T18:33:26.639Z,1,m3_n_1_4_q01,0,1,m3_n_1_4_q02,1,2,m3_n_1_4_q03,2,1,m3_n_1_4_q04,3,0,m3_n_1_4_q05,4,1
59889109ddb1e3fb7718acab,m3_n_1_4,58e0b9f9c14ef5d10bc1bf60,36,2017-08-29T18:33:28.550Z,1,m3_n_1_4_q01,0,1,m3_n_1_4_q02,1,2,m3_n_1_4_q03,2,1,m3_n_1_4_q04,3,0,m3_n_1_4_q05,4,1
598dbef4d826660001c61adf,m3_n_1_4,58e0b9f9c14ef5d10bc1bf60,63,2017-08-29T18:33:35.739Z,0,m3_n_1_4_q01,0,1,m3_n_1_4_q02,1,2,m3_n_1_4_q03,2,3,m3_n_1_4_q04,3,1,m3_n_1_4_q05,4,1
59889109ddb1e3fb7718aca9,m3_n_1_4,58e0b9f9c14ef5d10bc1bf60,42,2017-08-29T18:33:39.839Z,0,m3_n_1_4_q01,0,1,m3_n_1_4_q02,1,2,m3_n_1_4_q03,2,1,m3_n_1_4_q04,3,3,m3_n_1_4_q05,4,2
59889109ddb1e3fb7718acd3,m3_n_1_4,58e0b9f9c14ef5d10bc1bf60,49,2017-08-29T18:33:42.954Z,0,m3_n_1_4_q01,0,1,m3_n_1_4_q02,1,2,m3_n_1_4_q03,2,3,m3_n_1_4_q04,3,2,m3_n_1_4_q05,4,1
59889108ddb1e3fb7718ac81,m3_n_1_4,58e0b9f9c14ef5d10bc1bf60,163,2017-08-29T18:34:27.455Z,1,m3_n_1_4_q01,0,1,m3_n_1_4_q02,1,2,m3_n_1_4_q03,2,1,m3_n_1_4_q04,3,0,m3_n_1_4_q05,4,1
59889109ddb1e3fb7718acbf,m3_n_1_4,58e0b9f9c14ef5d10bc1bf60,79,2017-08-29T18:34:30.684Z,1,m3_n_1_4_q01,0,1,m3_n_1_4_q02,1,2,m3_n_1_4_q03,2,1,m3_n_1_4_q04,3,0,m3_n_1_4_q05,4,1
598dbed6b3e4390001c87c2e,m3_n_1_4,58e0b9f9c14ef5d10bc1bf60,53,2017-08-29T18:34:34.939Z,0,m3_n_1_4_q01,0,1,m3_n_1_4_q02,1,2,m3_n_1_4_q03,2,1,m3_n_1_4_q04,3,2,m3_n_1_4_q05,4,3
59889109ddb1e3fb7718acc0,m3_n_1_4,58e0b9f9c14ef5d10bc1bf60,144,2017-08-29T18:36:54.939Z,1,m3_n_1_4_q01,0,0,m3_n_1_4_q02,1,2,m3_n_1_4_q03,2,1,m3_n_1_4_q04,3,0,m3_n_1_4_q05,4,1
598dbf134f364f00011040b2,m3_n_1_4,58e0b9f9c14ef5d10bc1bf60,48,2017-08-29T18:38:12.154Z,0,m3_n_1_4_q01,0,0,m3_n_1_4_q02,1,2,m3_n_1_4_q03,2,3,m3_n_1_4_q04,3,0,m3_n_1_4_q05,4,2
59a57d7c411a5400018c2600,m3_n_1_1,58e0b9f9c14ef5d10bc1bf5d,0,2017-08-29T18:38:54.475Z,1,m3_n_1_1_q01,0,2,m3_n_1_1_q02,1,3,m3_n_1_1_q03,2,1,m3_n_1_1_q04,3,1,m3_n_1_1_q05,4,0
59a57d7c411a5400018c2600,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,0,2017-08-29T18:39:54.947Z,0,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,0,m3_n_1_2_q03,2,2,m3_n_1_2_q04,3,0,m3_n_1_2_q05,4,1
598e10d6ddb1e3fb7718b8d8,m3_n_1_4,58e0b9f9c14ef5d10bc1bf60,165,2017-08-29T19:03:46.439Z,1,m3_n_1_4_q01,0,1,m3_n_1_4_q02,1,2,m3_n_1_4_q03,2,1,m3_n_1_4_q04,3,2,m3_n_1_4_q05,4,1
598e10d6ddb1e3fb7718b995,m3_n_1_4,58e0b9f9c14ef5d10bc1bf60,124,2017-08-29T19:04:26.139Z,1,m3_n_1_4_q01,0,1,m3_n_1_4_q02,1,2,m3_n_1_4_q03,2,1,m3_n_1_4_q04,3,0,m3_n_1_4_q05,4,1
598e10d6ddb1e3fb7718b989,m3_n_1_4,58e0b9f9c14ef5d10bc1bf60,122,2017-08-29T19:04:29.180Z,1,m3_n_1_4_q01,0,1,m3_n_1_4_q02,1,2,m3_n_1_4_q03,2,1,m3_n_1_4_q04,3,0,m3_n_1_4_q05,4,1
598e10d6ddb1e3fb7718b901,m3_n_1_4,58e0b9f9c14ef5d10bc1bf60,223,2017-08-29T19:05:52.639Z,1,m3_n_1_4_q01,0,1,m3_n_1_4_q02,1,2,m3_n_1_4_q03,2,1,m3_n_1_4_q04,3,0,m3_n_1_4_q05,4,2
598e10d6ddb1e3fb7718b998,m3_n_1_4,58e0b9f9c14ef5d10bc1bf60,249,2017-08-29T19:06:25.738Z,1,m3_n_1_4_q01,0,1,m3_n_1_4_q02,1,2,m3_n_1_4_q03,2,1,m3_n_1_4_q04,3,0,m3_n_1_4_q05,4,1
5992e93c75368000015061a3,m3_n_1_4,58e0b9f9c14ef5d10bc1bf60,192,2017-08-29T19:06:26.539Z,0,m3_n_1_4_q01,0,1,m3_n_1_4_q02,1,1,m3_n_1_4_q03,2,1,m3_n_1_4_q04,3,0,m3_n_1_4_q05,4,2
